Salary_Eur,Working_Year,Experience,Employment_Status,Remote_Working_Ratio,Company_Size,Employee_Location,Company_Location,Type,Designation
44602.090000000004,2022-01-01 00:00:00,EN,FT,0,M,GR,GR,Cyber Security,Penetration Tester
27875.920000000002,2022-01-01 00:00:00,EN,FT,0,M,GR,GR,Cyber Security,Penetration Tester
170362.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
136289.6,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
190344.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
153264.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
213725.0,2022-01-01 00:00:00,SE,FT,100,M,CA,CA,Cyber Security,Penetration Tester
128750.0,2022-01-01 00:00:00,SE,FT,100,M,CA,CA,Cyber Security,Penetration Tester
170362.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
136289.6,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
149350.0,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Security Engineer
122158.0,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Security Engineer
156560.0,2022-01-01 00:00:00,MI,FT,0,M,US,US,Cyber Security,DevSecOps Engineer
93730.0,2022-01-01 00:00:00,MI,FT,0,M,US,US,Cyber Security,DevSecOps Engineer
216300.0,2022-01-01 00:00:00,SE,FT,0,M,CA,CA,Cyber Security,Security Engineer
164800.0,2022-01-01 00:00:00,SE,FT,0,M,CA,CA,Cyber Security,Security Engineer
161710.0,2022-01-01 00:00:00,SE,FT,0,M,US,US,Cyber Security,DevSecOps Engineer
111240.0,2022-01-01 00:00:00,SE,FT,0,M,US,US,Cyber Security,DevSecOps Engineer
180250.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Consultant
92700.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Consultant
105725.38,2022-01-01 00:00:00,MI,FT,100,M,GB,GB,Cyber Security,Security Consultant
85902.0,2022-01-01 00:00:00,MI,FT,100,M,GB,GB,Cyber Security,Security Consultant
226600.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
170362.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
190344.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
153264.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
149350.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
122158.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
170362.0,2022-01-01 00:00:00,SE,FT,0,M,US,US,Cyber Security,Security Engineer
136289.6,2022-01-01 00:00:00,SE,FT,0,M,US,US,Cyber Security,Security Engineer
170362.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
136289.6,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
164800.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
133900.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
118450.0,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Vulnerability Analyst
103000.0,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Vulnerability Analyst
135445.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
115128.25,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
228145.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
107532.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
216300.0,2022-01-01 00:00:00,SE,FT,0,M,US,US,Cyber Security,Security Engineer
164800.0,2022-01-01 00:00:00,SE,FT,0,M,US,US,Cyber Security,Security Engineer
144200.0,2022-01-01 00:00:00,MI,FT,100,S,US,US,Cyber Security,Security Engineer
92700.0,2022-01-01 00:00:00,MI,FT,100,S,US,US,Cyber Security,Security Engineer
170362.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
136289.6,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
61800.0,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Security Analyst
51500.0,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Security Analyst
275875.2,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Information Security Officer
220477.68,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Information Security Officer
207030.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
164882.4,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
177160.0,2022-01-01 00:00:00,MI,FT,0,M,US,US,Cyber Security,Security Engineer
89610.0,2022-01-01 00:00:00,MI,FT,0,M,US,US,Cyber Security,Security Engineer
145539.0,2022-01-01 00:00:00,MI,FT,0,M,US,US,Cyber Security,Security Engineer
105163.0,2022-01-01 00:00:00,MI,FT,0,M,US,US,Cyber Security,Security Engineer
145539.0,2022-01-01 00:00:00,MI,FT,0,M,US,US,Cyber Security,Security Engineer
90743.0,2022-01-01 00:00:00,MI,FT,0,M,US,US,Cyber Security,Security Engineer
123600.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security DevOps Engineer
30900.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security DevOps Engineer
229175.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Cyber Threat Intelligence Analyst
139050.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Cyber Threat Intelligence Analyst
309000.0,2022-01-01 00:00:00,EX,FT,100,M,US,US,Cyber Security,Information Security Officer
257500.0,2022-01-01 00:00:00,EX,FT,100,M,US,US,Cyber Security,Information Security Officer
216300.0,2022-01-01 00:00:00,SE,FT,0,M,CA,CA,Cyber Security,Security Engineer
164800.0,2022-01-01 00:00:00,SE,FT,0,M,CA,CA,Cyber Security,Security Engineer
173452.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Analyst
152440.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Analyst
170362.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
136289.6,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
206103.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
164882.4,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
226703.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
181362.4,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
185020.96,2022-01-01 00:00:00,SE,FT,0,M,GB,GB,Cyber Security,Security Engineer
158589.1,2022-01-01 00:00:00,SE,FT,0,M,GB,GB,Cyber Security,Security Engineer
66950.0,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Security Analyst
56650.0,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Security Analyst
236900.0,2022-01-01 00:00:00,SE,FT,0,M,US,US,Cyber Security,Security Engineer
195700.0,2022-01-01 00:00:00,SE,FT,0,M,US,US,Cyber Security,Security Engineer
188232.5,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
157590.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
216300.0,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Security Engineer
144200.0,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Security Engineer
213210.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
157590.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
187460.0,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Security Engineer
157590.0,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Security Engineer
226703.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
181362.4,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
123600.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
92700.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
61800.0,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Security Analyst
51500.0,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Security Analyst
285207.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
107532.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
198172.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
93421.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
216300.0,2022-01-01 00:00:00,SE,FT,100,M,CA,CA,Cyber Security,Security Engineer
164800.0,2022-01-01 00:00:00,SE,FT,100,M,CA,CA,Cyber Security,Security Engineer
215038.25,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Security Engineer
152234.0,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Security Engineer
161710.0,2022-01-01 00:00:00,SE,FT,0,M,US,US,Cyber Security,DevSecOps Engineer
111240.0,2022-01-01 00:00:00,SE,FT,0,M,US,US,Cyber Security,DevSecOps Engineer
156560.0,2022-01-01 00:00:00,MI,FT,0,M,US,US,Cyber Security,DevSecOps Engineer
93730.0,2022-01-01 00:00:00,MI,FT,0,M,US,US,Cyber Security,DevSecOps Engineer
206103.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
164882.4,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Engineer
114330.0,2022-01-01 00:00:00,MI,FT,50,L,CH,CH,Cyber Security,Cyber Security Analyst
206000.0,2022-01-01 00:00:00,MI,FT,100,L,US,US,Cyber Security,Security Engineer
21499.190000000002,2022-01-01 00:00:00,SE,FT,0,L,IN,BR,Cyber Security,Information Security Manager
60603.14,2022-01-01 00:00:00,EN,FT,100,L,CA,CA,Cyber Security,Security Consultant
226600.0,2022-01-01 00:00:00,EX,FT,100,M,US,US,Cyber Security,Director of Information Security
154500.0,2022-01-01 00:00:00,EN,FT,100,M,GH,US,Cyber Security,Cyber Security Architect
279748.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Principal Security Engineer
126175.0,2022-01-01 00:00:00,MI,FT,100,S,US,US,Cyber Security,Security Consultant
132870.0,2022-01-01 00:00:00,MI,FT,100,L,US,US,Cyber Security,Cyber Security Architect
267800.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Principal Security Engineer
149350.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Information Security Manager
139050.0,2022-01-01 00:00:00,SE,FT,100,S,ES,US,Cyber Security,Vulnerability Researcher
14088.34,2022-01-01 00:00:00,EN,FT,100,L,BR,BR,Cyber Security,Information Security Analyst
129780.0,2022-01-01 00:00:00,MI,FT,0,M,US,US,Cyber Security,Cyber Threat Intelligence Analyst
125660.0,2022-01-01 00:00:00,MI,FT,50,L,US,US,Cyber Security,Computer Forensic Software Engineer
50734.71,2022-01-01 00:00:00,EN,FT,50,S,DE,DE,Cyber Security,Cyber Security Analyst
83629.82,2022-01-01 00:00:00,MI,FT,100,L,FR,FR,Cyber Security,Security Operations Engineer
144200.0,2022-01-01 00:00:00,MI,FT,100,L,US,US,Cyber Security,Incident Response Analyst
154500.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Cyber Security Architect
177675.0,2021-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Security Researcher
123600.0,2022-01-01 00:00:00,MI,FT,50,L,US,US,Cyber Security,Cyber Threat Intelligence Analyst
266770.0,2022-01-01 00:00:00,EX,FT,50,L,US,US,Cyber Security,Application Security Analyst
185400.0,2022-01-01 00:00:00,SE,FT,50,L,US,US,Cyber Security,Cyber Threat Intelligence Analyst
257500.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Information Security Manager
108150.0,2022-01-01 00:00:00,EN,FT,100,L,US,US,Cyber Security,Cyber Threat Intelligence Analyst
107120.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,IT Security Analyst
198275.0,2022-01-01 00:00:00,SE,FT,100,S,US,US,Cyber Security,Security Researcher
5974.0,2022-01-01 00:00:00,EN,FT,0,L,AZ,AZ,Cyber Security,Penetration Tester
39717.83,2022-01-01 00:00:00,MI,FT,0,S,RO,RO,Cyber Security,Penetration Tester
195700.0,2021-01-01 00:00:00,SE,FT,0,L,US,US,Cyber Security,Security Engineer
103000.0,2022-01-01 00:00:00,MI,FT,100,L,US,US,Cyber Security,Cyber Security Engineer
10300.0,2022-01-01 00:00:00,EN,FT,100,S,AR,ES,Cyber Security,Penetration Tester
230720.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Cloud Security Architect
128750.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Cyber Security Analyst
123600.0,2021-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Cyber Threat Intelligence Analyst
10300.0,2022-01-01 00:00:00,MI,FT,50,M,DZ,DZ,Cyber Security,Cyber Security Engineer
46832.04,2022-01-01 00:00:00,SE,FT,100,L,RO,RO,Cyber Security,Application Security Engineer
221450.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Principal Security Engineer
267800.0,2022-01-01 00:00:00,MI,FT,100,L,US,US,Cyber Security,Information Security Engineer
46350.0,2022-01-01 00:00:00,MI,FT,100,L,RO,RO,Cyber Security,Information Security Engineer
60382.72,2022-01-01 00:00:00,SE,FT,100,L,BR,AQ,Cyber Security,Security Researcher
51500.0,2021-01-01 00:00:00,EN,FT,100,L,US,US,Cyber Security,Penetration Tester
153470.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Consultant
110210.0,2020-01-01 00:00:00,SE,FT,0,L,US,US,Cyber Security,Security Engineer
144200.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Security Consultant
187466.18,2022-01-01 00:00:00,SE,FT,100,L,CA,US,Cyber Security,Security Engineer
130810.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Information Security Manager
51500.0,2022-01-01 00:00:00,EN,FT,100,L,AF,AX,Cyber Security,Application Security Analyst
18810.89,2022-01-01 00:00:00,MI,FT,100,L,IN,IN,Cyber Security,Security Operations Engineer
133900.0,2022-01-01 00:00:00,MI,FT,100,S,US,US,Cyber Security,Information Security Engineer
139050.0,2022-01-01 00:00:00,SE,FT,0,L,US,US,Cyber Security,Information Security Manager
139050.0,2021-01-01 00:00:00,SE,FT,0,L,US,US,Cyber Security,Information Security Manager
334750.0,2022-01-01 00:00:00,EX,FT,100,L,US,US,Cyber Security,Information Security Architect
103000.0,2021-01-01 00:00:00,EN,FT,50,L,US,US,Cyber Security,Security Researcher
154500.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Information Security Compliance Manager
133900.0,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Product Security Engineer
139050.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Incident Response Analyst
103000.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Incident Response Analyst
87550.0,2022-01-01 00:00:00,EN,FT,0,L,US,US,Cyber Security,SOC Analyst
185400.0,2021-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Information Security Analyst
154500.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Cyber Security Engineer
56650.0,2022-01-01 00:00:00,EN,FT,0,M,US,US,Cyber Security,Cyber Security Analyst
180250.0,2021-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Incident Response Analyst
72100.0,2022-01-01 00:00:00,EN,FT,100,L,US,US,Cyber Security,DevOps Security Engineer
206000.0,2021-01-01 00:00:00,EN,FT,100,L,US,US,Cyber Security,Application Security Engineer
422300.0,2022-01-01 00:00:00,MI,FT,100,L,IN,IN,Cyber Security,Cyber Security Engineer
79294.55,2022-01-01 00:00:00,MI,FT,100,L,GB,GB,Cyber Security,Lead Security Engineer
92700.0,2022-01-01 00:00:00,MI,FT,100,L,US,US,Cyber Security,Information Security Analyst
207030.0,2022-01-01 00:00:00,EX,FT,100,L,US,US,Cyber Security,Incident Response Manager
201880.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Security Engineer
141110.0,2021-01-01 00:00:00,SE,FT,50,M,US,US,Cyber Security,Security Researcher
185400.0,2022-01-01 00:00:00,MI,FT,100,L,US,US,Cyber Security,Cyber Security Analyst
257500.0,2022-01-01 00:00:00,MI,FT,100,L,US,US,Cyber Security,Application Security Engineer
131840.0,2021-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Information Security Architect
154500.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Threat Intelligence Analyst
154500.0,2022-01-01 00:00:00,MI,FT,0,L,US,US,Cyber Security,Security Engineer
185400.0,2022-01-01 00:00:00,MI,FT,100,L,US,US,Cyber Security,Information Security Manager
133900.0,2022-01-01 00:00:00,SE,FT,0,L,US,US,Cyber Security,Vulnerability Management Engineer
130810.0,2022-01-01 00:00:00,MI,FT,100,L,US,US,Cyber Security,Incident Response Analyst
112121.68000000001,2022-01-01 00:00:00,MI,FT,0,L,US,US,Cyber Security,Cloud Security Engineer
100355.99,2022-01-01 00:00:00,MI,FT,50,L,DE,DE,Cyber Security,Cyber Security Specialist
60141.700000000004,2021-01-01 00:00:00,SE,FT,100,L,BR,BR,Cyber Security,Cyber Security Researcher
53522.92,2022-01-01 00:00:00,EX,FT,0,M,SI,SI,Cyber Security,Chief Information Security Officer
89610.0,2022-01-01 00:00:00,MI,FT,50,L,US,US,Cyber Security,Incident Response Analyst
54787.76,2021-01-01 00:00:00,EN,FT,100,S,DE,DE,Cyber Security,Security Operations Analyst
2060.0,2022-01-01 00:00:00,EN,FT,50,M,RO,RO,Cyber Security,Penetration Tester
133900.0,2022-01-01 00:00:00,SE,FT,50,L,US,US,Cyber Security,IT Security Engineer
103488.22,2021-01-01 00:00:00,SE,FT,100,L,ES,ES,Cyber Security,Lead Security Engineer
102585.94,2022-01-01 00:00:00,SE,FT,100,L,FR,US,Cyber Security,Security Researcher
154500.0,2022-01-01 00:00:00,MI,FT,100,L,US,US,Cyber Security,DevSecOps Engineer
164800.0,2021-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Penetration Testing Engineer
154500.0,2021-01-01 00:00:00,SE,FT,50,L,US,US,Cyber Security,Cyber Security Engineer
39668.39,2021-01-01 00:00:00,MI,FT,100,S,GB,GB,Cyber Security,Penetration Tester
56650.0,2021-01-01 00:00:00,MI,FT,50,L,US,US,Cyber Security,Information Security Analyst
267800.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Information Security Manager
51500.0,2021-01-01 00:00:00,EX,FT,50,L,HR,HR,Cyber Security,Cyber Security Architect
92924.54000000001,2022-01-01 00:00:00,MI,FT,100,L,CA,CA,Cyber Security,Information Security Manager
149350.0,2021-01-01 00:00:00,SE,FT,0,L,US,US,Cyber Security,Information Security Manager
139050.0,2021-01-01 00:00:00,SE,FT,0,L,US,US,Cyber Security,Information Security Manager
90640.0,2021-01-01 00:00:00,MI,FT,0,L,US,US,Cyber Security,Information Security Analyst
86520.0,2021-01-01 00:00:00,MI,FT,0,L,US,US,Cyber Security,Information Security Analyst
123600.0,2021-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Cloud Security Engineer
150380.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Security Engineer
87268.81,2022-01-01 00:00:00,EN,FT,50,L,CA,CA,Cyber Security,Digital Forensics Analyst
57774.76,2022-01-01 00:00:00,EN,FT,0,L,CA,CA,Cyber Security,Application Security Analyst
15858.91,2022-01-01 00:00:00,EX,FT,100,M,GB,GB,Cyber Security,Chief Information Security Officer
61800.0,2022-01-01 00:00:00,EN,FT,100,M,US,US,Cyber Security,Cyber Threat Analyst
180250.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Vulnerability Management Engineer
164800.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Cyber Security Architect
206000.0,2022-01-01 00:00:00,SE,CT,100,L,BR,CA,Cyber Security,Application Security Engineer
133900.0,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Infrastructure Security Engineer
115952.25,2021-01-01 00:00:00,SE,FT,100,L,AU,AU,Cyber Security,Incident Response Analyst
86829.0,2021-01-01 00:00:00,EN,FT,100,L,US,US,Cyber Security,Cyber Security Analyst
51500.0,2022-01-01 00:00:00,EN,FT,100,S,US,US,Cyber Security,Penetration Testing Engineer
87550.0,2022-01-01 00:00:00,EN,FT,100,L,US,US,Cyber Security,Incident Response Analyst
176336.0,2022-01-01 00:00:00,MI,FT,100,L,US,US,Cyber Security,Information Security Manager
67980.0,2021-01-01 00:00:00,MI,FT,100,L,US,US,Cyber Security,Information Security Analyst
278100.0,2022-01-01 00:00:00,EX,FT,50,L,US,US,Cyber Security,Head of Security
87120.49,2022-01-01 00:00:00,MI,FT,0,L,US,US,Cyber Security,Information Security Analyst
72100.0,2021-01-01 00:00:00,EN,FT,0,L,US,US,Cyber Security,Security Analyst
64890.0,2022-01-01 00:00:00,EN,FT,50,L,US,US,Cyber Security,Penetration Tester
63558.21,2022-01-01 00:00:00,SE,FT,100,L,NL,NL,Cyber Security,Information Security Manager
79903.28,2021-01-01 00:00:00,MI,FT,100,L,GB,GB,Cyber Security,Azure Security Engineer
100921.46,2022-01-01 00:00:00,SE,FT,0,L,SE,SE,Cyber Security,IT Security Manager
113300.0,2022-01-01 00:00:00,EN,FT,50,M,US,US,Cyber Security,IT Security Manager
54590.0,2021-01-01 00:00:00,EN,FT,50,M,US,US,Cyber Security,Cyber Security Analyst
56650.0,2021-01-01 00:00:00,EN,FT,50,S,US,US,Cyber Security,SOC Analyst
185400.0,2021-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Security Analyst
62830.0,2022-01-01 00:00:00,SE,FT,50,L,HU,HU,Cyber Security,Threat Hunting Lead
72686.07,2022-01-01 00:00:00,MI,FT,50,S,GB,GB,Cyber Security,Security Specialist
102270.76000000001,2021-01-01 00:00:00,MI,FT,50,L,DE,DE,Cyber Security,Cyber Threat Analyst
2268.06,2022-01-01 00:00:00,MI,FT,0,L,ET,ET,Cyber Security,Information Security Officer
56562.450000000004,2022-01-01 00:00:00,EN,FT,100,L,CA,CA,Cyber Security,Information Security Specialist
109180.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Information Security Specialist
79336.78,2021-01-01 00:00:00,MI,FT,100,L,GB,GB,Cyber Security,SOC Analyst
100940.0,2022-01-01 00:00:00,MI,FT,100,L,US,US,Cyber Security,Cyber Security Engineer
128750.0,2020-01-01 00:00:00,SE,FT,50,L,US,US,Cyber Security,Cyber Threat Analyst
20155.04,2022-01-01 00:00:00,SE,FT,0,S,IN,IN,Cyber Security,Cyber Security Engineer
60875.060000000005,2021-01-01 00:00:00,SE,FT,100,S,IT,IT,Cyber Security,Information Security Manager
164800.0,2022-01-01 00:00:00,MI,FT,100,L,US,US,Cyber Security,Incident Response Analyst
23691.03,2022-01-01 00:00:00,SE,FT,100,L,MX,MX,Cyber Security,Security Analyst
114293.95,2022-01-01 00:00:00,EX,FT,100,M,DE,DE,Cyber Security,Chief Information Security Officer
154500.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Penetration Testing Engineer
78280.0,2022-01-01 00:00:00,EN,FT,50,L,US,US,Cyber Security,IT Security Analyst
149863.97,2022-01-01 00:00:00,SE,FT,50,M,IL,IL,Cyber Security,Security Researcher
319300.0,2021-01-01 00:00:00,EX,FT,50,L,US,US,Cyber Security,Chief Information Security Officer
60791.630000000005,2022-01-01 00:00:00,MI,FT,100,L,GB,GB,Cyber Security,Information Security Analyst
72479.04000000001,2022-01-01 00:00:00,MI,FT,50,L,NL,NL,Cyber Security,Cyber Security Specialist
125246.97,2022-01-01 00:00:00,MI,FT,100,L,CA,US,Cyber Security,Incident Response Analyst
102979.40000000001,2021-01-01 00:00:00,MI,FT,100,L,US,US,Cyber Security,Incident Response Manager
149350.0,2021-01-01 00:00:00,MI,FT,100,L,US,US,Cyber Security,Cyber Threat Analyst
81370.0,2022-01-01 00:00:00,EN,FT,50,M,US,US,Cyber Security,Cyber Security Specialist
123600.0,2021-01-01 00:00:00,MI,FT,100,L,US,US,Cyber Security,Incident Response Lead
216300.0,2022-01-01 00:00:00,EX,FT,100,L,US,US,Cyber Security,Head of Security
128750.0,2022-01-01 00:00:00,MI,FT,100,M,US,US,Cyber Security,Cyber Threat Intelligence Analyst
118450.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Security Analyst
231750.0,2021-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Incident Response Lead
42372.14,2022-01-01 00:00:00,SE,FT,100,M,ES,ES,Cyber Security,Cyber Security Engineer
42017.82,2022-01-01 00:00:00,EN,FT,100,L,CA,CA,Cyber Security,SOC Analyst
278766.41000000003,2022-01-01 00:00:00,EX,FT,50,L,IT,IT,Cyber Security,Chief Information Security Officer
938320.73,2022-01-01 00:00:00,SE,FT,100,L,GB,GB,Cyber Security,Detection Engineer
157590.0,2022-01-01 00:00:00,EX,FT,100,L,US,US,Cyber Security,Information Security Manager
44638.14,2020-01-01 00:00:00,MI,FT,100,L,IE,IE,Cyber Security,Incident Response Lead
185400.0,2022-01-01 00:00:00,SE,FT,100,M,US,US,Cyber Security,Corporate Security Engineer
123600.0,2021-01-01 00:00:00,MI,FT,100,L,US,US,Cyber Security,Cyber Threat Intelligence Analyst
110210.0,2022-01-01 00:00:00,MI,FT,100,L,US,US,Cyber Security,Cyber Security Analyst
20600.0,2022-01-01 00:00:00,SE,FT,0,L,PK,PK,Cyber Security,Security Engineering Manager
66950.0,2022-01-01 00:00:00,EN,FT,100,L,US,US,Cyber Security,Cyber Security Analyst
154500.0,2021-01-01 00:00:00,SE,FT,100,S,CA,CA,Cyber Security,Penetration Tester
75329.05,2022-01-01 00:00:00,SE,FT,100,L,GB,GB,Cyber Security,Security Analyst
314150.0,2021-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Security Engineering Manager
515000.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Security Researcher
128750.0,2021-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Information Systems Security Engineer
67400.11,2022-01-01 00:00:00,EN,FT,50,L,GB,GB,Cyber Security,Cyber Threat Intelligence Analyst
144200.0,2021-01-01 00:00:00,SE,FT,50,L,US,US,Cyber Security,Staff Security Engineer
305910.0,2022-01-01 00:00:00,SE,FT,50,L,US,US,Cyber Security,Information Security Architect
47956.8,2021-01-01 00:00:00,MI,FT,100,L,US,US,Cyber Security,Information Security Analyst
98880.0,2022-01-01 00:00:00,SE,FT,100,L,US,US,Cyber Security,Cyber Security Analyst
