Working_Year,Company_Size,Employee_Location,Company_Location,Experience,Type,Remote_Working_Ratio,Salary_Eur,Linear Regression,Random Forest,Tree,Fold
2022-01-01 00:00:00,L,US,US,EX,Cyber Security,100,206000.0,181096.255124099,208569.19603174605,208575.0,8
2021-01-01 00:00:00,M,US,US,MI,Cyber Security,100,113300.0,117849.36880554893,103847.29761904762,107414.28571428571,8
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,100,70967.0,117645.1466185351,105876.01289260818,109117.7318181818,8
2022-01-01 00:00:00,L,Other,Other,MI,Cyber Security,100,89205.21,68648.65361206834,64479.42483333333,67516.5,8
2021-01-01 00:00:00,M,US,US,MI,Cyber Security,100,103000.0,117849.36880554893,103847.29761904762,107414.28571428571,8
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,100,100270.5,117645.1466185351,105876.01289260818,109117.7318181818,8
2021-01-01 00:00:00,L,US,US,SE,Cyber Security,100,144200.0,147945.48869291268,151394.02402681176,152751.01960784313,8
2021-01-01 00:00:00,L,US,US,SE,Cyber Security,100,94760.0,147945.48869291268,151394.02402681176,152751.01960784313,8
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,100,103000.0,117645.1466185351,105876.01289260818,109117.7318181818,8
2020-01-01 00:00:00,L,US,US,MI,Cyber Security,50,180250.0,113314.6242613637,113005.46259398495,113757.77777777778,8
2021-01-01 00:00:00,L,US,US,EN,Cyber Security,50,46453.0,89436.13160055791,80782.9330955895,84611.41,8
2021-01-01 00:00:00,L,US,US,EX,Cyber Security,50,247200.0,176773.11988689154,208766.32428247127,207030.0,8
2020-01-01 00:00:00,L,US,US,MI,Cyber Security,100,74160.0,114941.4607117424,123536.86298076922,116249.54545454546,8
2020-01-01 00:00:00,S,CA,CA,SE,Cyber Security,100,65302.0,114221.51337455094,107075.32018340076,84572.99561652465,8
2020-01-01 00:00:00,L,US,US,SE,Cyber Security,50,139050.0,143614.96633574128,151257.0185897436,145916.66666666666,8
2021-01-01 00:00:00,L,GB,US,SE,Cyber Security,100,68002.66,116893.24224143714,145924.17187205868,116244.76999999999,8
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,100,78795.0,117645.1466185351,105876.01289260818,109117.7318181818,8
2021-01-01 00:00:00,L,Other,Other,MI,Cyber Security,50,41200.0,64325.51837486091,112473.65405238097,112491.45000000001,8
2020-01-01 00:00:00,L,US,US,MI,Cyber Security,0,131840.0,113010.89184969183,113589.54394139194,113931.73333333334,8
2021-01-01 00:00:00,L,US,US,EN,Cyber Security,100,80340.0,91062.96805093662,84042.01306526866,84089.2,8
2020-01-01 00:00:00,L,US,US,SE,Cyber Security,100,133900.0,145241.80278611998,141301.77859477123,143685.0,8
2021-01-01 00:00:00,S,Other,Other,EN,Cyber Security,50,51135.380000000005,30105.87463476877,29112.20418948843,38915.65996279851,8
2021-01-01 00:00:00,L,US,US,EN,Cyber Security,0,72100.0,89132.39918888605,65517.317332667335,69525.0,8
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,0,125660.0,115714.57775648453,93003.12061737305,92818.45000000001,8
2020-01-01 00:00:00,L,Other,Other,MI,Cyber Security,0,66182.65000000001,61318.10005639633,61809.8674,56246.23999999999,8
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,100,216300.0,117645.1466185351,105876.01289260818,109117.7318181818,8
2021-01-01 00:00:00,L,US,US,EN,Cyber Security,100,67980.0,91062.96805093662,84042.01306526866,84089.2,8
2021-01-01 00:00:00,L,IN,IN,MI,Cyber Security,0,22286.11,32828.84283686467,34553.35789535982,38537.10666666667,8
2021-01-01 00:00:00,L,Other,Other,SE,Cyber Security,100,66963.39,96252.69689961718,103833.78465815297,108779.67333333334,8
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,50,81894.27,116018.3101681564,118750.62336026935,116544.5,8
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,0,87550.0,115714.57775648453,93003.12061737305,92818.45000000001,8
2020-01-01 00:00:00,M,Other,Other,MI,Cyber Security,50,56427.520000000004,61826.05465508204,69542.60858571428,65995.87666666666,8
2020-01-01 00:00:00,M,Other,Other,MI,Cyber Security,0,103000.0,61522.32224341016,70775.26521268851,106409.3,8
2021-01-01 00:00:00,L,US,US,SE,Cyber Security,50,144200.0,146318.65224253398,141859.32671495172,138449.16666666666,8
2021-01-01 00:00:00,L,DE,DE,MI,Cyber Security,50,121751.15000000001,83973.66304997177,91917.02455749431,109080.43333333333,8
2021-01-01 00:00:00,L,Other,Other,SE,Cyber Security,100,60875.060000000005,96252.69689961718,103833.78465815297,108779.67333333334,8
2021-01-01 00:00:00,L,DE,DE,MI,Cyber Security,50,85226.32,83973.66304997177,91917.02455749431,109080.43333333333,8
2021-01-01 00:00:00,L,Other,Other,SE,Cyber Security,100,174610.75,96252.69689961718,103833.78465815297,108779.67333333334,8
2020-01-01 00:00:00,L,IN,US,MI,Cyber Security,100,8469.69,66057.51443311863,28878.166611447785,20600.0,8
2021-01-01 00:00:00,S,Other,Other,SE,Cyber Security,50,68180.85,86988.39527674482,78087.98937809377,79521.665,8
2021-01-01 00:00:00,M,US,Other,EN,Cyber Security,50,87550.0,70010.33414430263,80889.22545772404,95661.25,8
2021-01-01 00:00:00,L,US,US,SE,Cyber Security,100,113300.0,147945.48869291268,151394.02402681176,152751.01960784313,8
2021-01-01 00:00:00,S,US,US,MI,Cyber Security,0,108150.0,108077.11258399088,102898.41787671507,119480.0,8
2021-01-01 00:00:00,M,US,US,MI,Cyber Security,0,91670.0,115918.79994349836,98311.04761904762,95584.0,8
2021-01-01 00:00:00,M,Other,Other,SE,Cyber Security,50,62092.520000000004,94830.08263625231,73478.965824803,72219.5948823953,8
2020-01-01 00:00:00,L,DE,DE,MI,Cyber Security,0,74004.47,80966.2447315072,81746.43712280891,76353.90000000001,8
2020-01-01 00:00:00,L,DE,DE,SE,Cyber Security,100,117468.41,113197.15566793535,116365.13980546621,116244.76999999999,8
2021-01-01 00:00:00,L,US,US,SE,Cyber Security,100,129780.0,147945.48869291268,151394.02402681176,152751.01960784313,8
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,0,68299.3,115714.57775648456,93003.12061737305,92818.45000000001,8
2020-01-01 00:00:00,S,Other,Other,SE,Data Science,0,248266.77067082684,72126.68941328983,91654.82542611705,96292.89971598865,9
2020-01-01 00:00:00,L,US,US,MI,Data Science,100,128907.7523100924,106168.62686475241,93627.5721019317,94850.64202568102,9
2020-01-01 00:00:00,S,Other,Other,SE,Data Science,0,31998.727949117965,72126.68941328983,91654.82542611705,96292.89971598865,9
2020-01-01 00:00:00,S,US,US,EN,Data Science,100,131772.36289451577,71416.43063035613,92773.79547181888,100261.58646345855,9
2020-01-01 00:00:00,M,DE,DE,SE,Data Science,100,141570.3108124325,105450.00811885521,136845.77977800113,151928.759150366,9
2021-01-01 00:00:00,L,IN,IN,EN,Data Science,100,29054.85419416777,-1520.8313352941477,23027.682181994554,23204.11016440658,9
2021-01-01 00:00:00,S,US,US,EN,Data Science,100,85938.4975399016,75417.75150948903,80060.75545878979,76389.77559102363,9
2021-01-01 00:00:00,S,IN,IN,EN,Data Science,100,19097.44389775591,-9874.374057241861,17830.69927997847,21795.91183647346,9
2021-01-01 00:00:00,S,Other,US,SE,Data Science,100,152779.5511820473,96168.39059640499,85907.45945837835,61691.42865714629,9
2021-01-01 00:00:00,L,CA,CA,MI,Data Science,100,72354.48217928717,91130.7379880347,125946.5853879648,178983.15132605305,9
2021-01-01 00:00:00,M,Other,Other,MI,Data Science,100,113686.12744509781,58065.27690554524,39053.174732703585,39659.279971198855,9
2021-01-01 00:00:00,M,US,US,SE,Data Science,100,114584.66338653547,140402.74760068508,153586.9178233363,156599.04236169448,9
2021-01-01 00:00:00,S,US,US,EN,Data Science,100,119359.03036121445,75417.75150948903,80060.75545878979,76389.77559102363,9
2021-01-01 00:00:00,L,US,US,EX,Data Science,0,238718.04872194887,165409.8355171443,193962.62491532997,180250.0,9
2021-01-01 00:00:00,L,CA,CA,SE,Data Science,50,91775.627025081,121166.2573472505,112209.06826005042,110770.26681067243,9
2021-01-01 00:00:00,S,Other,Other,MI,Data Science,0,12318.804752190088,46217.60997781664,18743.54749841994,18168.354734189368,9
2021-01-01 00:00:00,L,Other,Other,MI,Data Science,50,23702.796111844473,57867.99640796127,58625.45137043577,56988.20352814113,9
2021-01-01 00:00:00,L,US,US,SE,Data Science,100,176651.3620544822,140080.3480584914,168982.15157983708,166735.3774150966,9
2021-01-01 00:00:00,L,US,US,SE,Data Science,0,128907.7523100924,136908.6233949042,179140.84502808686,174264.1755670227,9
2021-01-01 00:00:00,L,US,US,MI,Data Science,100,171876.9950798032,110169.9477438853,125303.37233396883,122837.48864240284,9
2021-01-01 00:00:00,M,Other,Other,EN,Data Science,0,3819.4887795511822,28494.89872950947,23084.74587296492,60868.96275851034,9
2021-01-01 00:00:00,L,US,US,MI,Data Science,100,190974.4389775591,110169.9477438853,125303.37233396883,122837.48864240284,9
2021-01-01 00:00:00,L,IN,IN,SE,Data Science,0,63274.60698427937,51616.49782817328,43234.21170414573,40486.855435017394,9
2021-01-01 00:00:00,L,DE,DE,EN,Data Science,0,73365.69062762511,49648.15096515257,75390.71324624843,54938.48472068883,9
2022-01-01 00:00:00,M,US,US,SE,Data Science,100,128907.7523100924,144393.13590911002,137725.50697116056,135145.1882770963,9
2022-01-01 00:00:00,M,US,US,SE,Data Science,100,117449.28597143886,144393.13590911002,137725.50697116056,135145.1882770963,9
2022-01-01 00:00:00,M,US,US,EX,Data Science,100,105035.94143765752,172894.34803135012,181609.98639469387,173769.69021618008,9
2022-01-01 00:00:00,M,GB,GB,SE,Data Science,0,62484.92739709588,102595.23965718484,100177.05842988768,95810.92443697748,9
2022-01-01 00:00:00,M,US,US,SE,Data Science,100,138456.47425897035,144393.13590911002,137725.50697116056,135145.1882770963,9
2022-01-01 00:00:00,M,GB,GB,MI,Data Science,0,68733.61334453378,72684.83934257875,83215.17164815505,81230.97785449881,9
2022-01-01 00:00:00,M,Other,Other,MI,Data Science,100,62972.86691467659,62055.66521397015,58035.22983342244,57915.690082148736,9
2022-01-01 00:00:00,M,Other,Other,MI,Data Science,100,47228.9331573263,62055.66521397015,58035.22983342244,57915.690082148736,9
2022-01-01 00:00:00,L,US,US,SE,Data Science,100,147623.2449297972,144070.73636691633,158924.76465558624,168021.6983679347,9
2022-01-01 00:00:00,M,CA,CA,MI,Data Science,100,75235.32941317653,95443.5258386533,86902.04318172726,66250.94603784151,9
2022-01-01 00:00:00,L,DE,DE,MI,Data Science,50,52476.91107644306,83334.03649422296,88374.41213709806,71858.19182767312,9
2022-01-01 00:00:00,M,US,US,SE,Data Science,100,133682.10728429139,144393.13590911002,137725.50697116056,135145.1882770963,9
2022-01-01 00:00:00,M,US,US,MI,Data Science,100,114584.66338653547,114482.7355945039,143181.98199425862,139689.84659386377,9
2022-01-01 00:00:00,M,US,US,EX,Data Science,100,206252.39409576383,172894.34803135012,181609.98639469387,173769.69021618008,9
2022-01-01 00:00:00,L,CA,CA,EN,Data Science,100,50031.489259570386,68722.47278401104,70599.74764184855,118762.23148925958,9
2022-01-01 00:00:00,M,Other,Other,EN,Data Science,100,9548.721948877956,35657.01170152158,45859.477418996765,27179.959198367935,9
2022-01-01 00:00:00,M,US,US,MI,Data Science,0,134923.4369374775,111311.0109309167,104512.04867502727,107657.92511700469,9
2022-01-01 00:00:00,M,US,US,SE,Data Science,100,191069.92679707188,144393.13590911002,137725.50697116056,135145.1882770963,9
2022-01-01 00:00:00,M,US,US,SE,Data Science,100,110908.40033601344,144393.13590911002,137725.50697116056,135145.1882770963,9
2022-01-01 00:00:00,M,US,US,SE,Data Science,100,200523.16092643706,144393.13590911002,137725.50697116056,135145.1882770963,9
2022-01-01 00:00:00,M,US,US,SE,Data Science,100,138317.05268210729,144393.13590911002,137725.50697116056,135145.1882770963,9
2022-01-01 00:00:00,M,CA,CA,EN,Data Science,0,63976.44305772231,65873.14766261753,63682.80405384216,49653.35413416537,9
2022-01-01 00:00:00,M,Other,Other,SE,Cyber Security,50,66903.65000000001,99999.22374356963,48499.54049232254,42372.14,9
2021-01-01 00:00:00,M,US,US,EN,Cyber Security,0,77250.0,88830.0082804269,74325.53571428571,56650.0,9
2022-01-01 00:00:00,L,CA,CA,MI,Cyber Security,100,121206.28,103029.16546684329,77301.9235670635,77189.745,9
2022-01-01 00:00:00,L,US,US,MI,Cyber Security,100,154500.0,122068.3752226939,138516.23227140738,138245.8076923077,9
2022-01-01 00:00:00,S,US,US,EN,Cyber Security,0,51500.0,84144.45432471042,63600.78333333334,51500.0,9
2022-01-01 00:00:00,M,US,US,SE,Cyber Security,0,161710.0,149129.4504159065,159114.8133096851,157879.80454545456,9
2022-01-01 00:00:00,M,US,US,SE,Cyber Security,0,111240.0,149129.4504159065,159114.8133096851,157879.80454545456,9
2022-01-01 00:00:00,L,Other,Other,MI,Cyber Security,50,67439.25,69766.42388676986,78151.5911261905,68893.40400000001,9
2022-01-01 00:00:00,M,US,US,SE,Cyber Security,100,190344.0,152301.17507949373,154273.4742030527,154221.96380530973,9
2022-01-01 00:00:00,L,US,US,SE,Cyber Security,100,128029.0,151978.77553730004,162287.34978202655,160777.27777777778,9
2022-01-01 00:00:00,L,US,US,EN,Cyber Security,100,51500.0,95669.72171024533,77397.6264428924,78057.52,9
2022-01-01 00:00:00,M,US,US,SE,Cyber Security,100,164882.4,152301.17507949373,154273.4742030527,154221.96380530973,9
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,100,90640.0,118077.98691426899,108872.26768739347,109628.39333333331,9
2022-01-01 00:00:00,M,GB,GB,MI,Cyber Security,100,121584.29000000001,83764.60317654963,104851.07606706349,99495.35142857142,9
2022-01-01 00:00:00,M,Other,Other,MI,Cyber Security,0,144200.0,66791.97972076663,146269.13965595237,161366.66666666666,9
2022-01-01 00:00:00,L,US,US,SE,Cyber Security,100,182928.0,151978.77553730004,162287.34978202655,160777.27777777778,9
2022-01-01 00:00:00,L,US,US,SE,Cyber Security,100,135239.0,151978.77553730004,162287.34978202655,160777.27777777778,9
2022-01-01 00:00:00,M,US,US,SE,Cyber Security,100,92700.0,152301.17507949373,154273.4742030527,154221.96380530973,9
2022-01-01 00:00:00,M,US,US,SE,Cyber Security,0,92700.0,149129.4504159065,159114.8133096851,157879.80454545456,9
2022-01-01 00:00:00,M,US,US,SE,Cyber Security,100,151204.0,152301.17507949373,154273.4742030527,154221.96380530973,9
2022-01-01 00:00:00,L,US,US,MI,Cyber Security,0,65405.0,118896.6505591067,107257.02995494506,105624.04384615386,9
2022-01-01 00:00:00,M,US,US,MI,Cyber Security,100,122158.0,122390.77476488758,130490.41644629635,128464.05615384613,9
2022-01-01 00:00:00,M,US,US,SE,Cyber Security,100,170362.0,152301.17507949373,154273.4742030527,154221.96380530973,9
2022-01-01 00:00:00,M,US,US,MI,Cyber Security,0,145539.0,119219.05010130038,119056.02460867143,121265.33333333333,9
2022-01-01 00:00:00,M,US,US,MI,Cyber Security,0,90743.0,119219.05010130038,119056.02460867143,121265.33333333333,9
2022-01-01 00:00:00,M,US,US,SE,Cyber Security,100,229175.0,152301.17507949373,154273.4742030527,154221.96380530973,9
2022-01-01 00:00:00,M,GB,GB,SE,Cyber Security,0,158589.1,110503.27882756852,139000.35480572467,141901.8125,9
2022-01-01 00:00:00,M,US,US,MI,Cyber Security,100,61800.0,122390.77476488758,130490.41644629635,128464.05615384613,9
2022-01-01 00:00:00,L,Other,Other,MI,Cyber Security,50,114330.0,69766.42388676986,78151.5911261905,68893.40400000001,9
2022-01-01 00:00:00,L,Other,Other,EN,Cyber Security,0,5974.0,40070.926666124375,62575.52330150521,47368.670000000006,9
2022-01-01 00:00:00,L,US,US,MI,Cyber Security,100,103000.0,122068.3752226939,138516.23227140738,138245.8076923077,9
2022-01-01 00:00:00,L,US,US,SE,Cyber Security,100,230720.0,151978.77553730004,162287.34978202655,160777.27777777778,9
2022-01-01 00:00:00,S,US,US,MI,Cyber Security,100,133900.0,113714.83250074618,129331.92005430217,121025.0,9
2021-01-01 00:00:00,L,US,US,SE,Cyber Security,100,185400.0,147988.38722887507,147947.05552902067,149731.31914893616,9
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,50,56650.0,118203.1059588787,118750.64224599961,118122.266875,9
2022-01-01 00:00:00,L,CA,CA,MI,Cyber Security,100,92924.54000000001,103029.16546684329,77301.9235670635,77189.745,9
2022-01-01 00:00:00,L,Other,Other,SE,Cyber Security,50,62830.0,99676.82420137594,53019.71591178747,43025.60142857143,9
2022-01-01 00:00:00,L,US,US,EN,Cyber Security,50,78280.0,95794.84075485505,72368.42905397022,76079.405,9
2022-01-01 00:00:00,M,Other,Other,SE,Cyber Security,50,149863.97,99999.22374356963,48499.54049232254,42372.14,9
2022-01-01 00:00:00,L,US,US,SE,Cyber Security,100,226600.0,151978.77553730004,162287.34978202655,160777.27777777778,9
2022-01-01 00:00:00,S,US,US,MI,Cyber Security,100,92700.0,113714.83250074618,129331.92005430217,121025.0,9
2022-01-01 00:00:00,L,US,US,SE,Cyber Security,50,133900.0,152103.8945819097,151351.912012987,149478.75,9
2022-01-01 00:00:00,L,US,US,SE,Cyber Security,100,133900.0,151978.77553730004,162287.34978202655,160777.27777777778,9
2022-01-01 00:00:00,L,DE,DE,SE,Cyber Security,100,74708.99,121027.35693460301,135036.34354773993,139382.69,9
2021-01-01 00:00:00,M,DE,DE,MI,Cyber Security,100,66963.39,87448.9678537657,71570.77349386175,58143.42279791192,9
2022-01-01 00:00:00,L,Other,Other,MI,Cyber Security,50,77927.74,69766.42388676986,78151.5911261905,68893.40400000001,9
2022-01-01 00:00:00,L,US,US,SE,Cyber Security,100,123085.0,151978.77553730004,162287.34978202655,160777.27777777778,9
2022-01-01 00:00:00,L,Other,Other,EN,Cyber Security,0,45717.58,40070.926666124375,62575.52330150521,47368.670000000006,9
2022-01-01 00:00:00,L,US,US,SE,Cyber Security,100,186430.0,151978.77553730004,162287.34978202655,160777.27777777778,9
2022-01-01 00:00:00,L,Other,Other,SE,Cyber Security,100,36229.22,99551.70515676623,39697.62340277778,43025.60142857143,9
2021-01-01 00:00:00,L,US,US,SE,Cyber Security,100,139050.0,147988.38722887507,147947.05552902067,149731.31914893616,9
2021-01-01 00:00:00,L,US,US,EN,Cyber Security,100,180250.0,91679.33340182042,76783.86266690797,78426.57692307692,9
2022-01-01 00:00:00,L,US,US,SE,Cyber Security,100,154500.0,151978.77553730004,162287.34978202655,160777.27777777778,9
2021-01-01 00:00:00,S,US,US,SE,Cyber Security,100,82400.0,139634.84450692736,187697.88095238095,171666.66666666666,9
2022-01-01 00:00:00,L,Other,Other,EN,Cyber Security,0,45320.0,40070.926666124375,62575.52330150521,47368.670000000006,9
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,100,118965.0,118077.98691426899,108872.26768739347,109628.39333333331,9
2020-01-01 00:00:00,L,DE,DE,MI,Cyber Security,100,76353.90000000001,83125.24743243912,77678.68446965194,78345.40830313214,9
2021-01-01 00:00:00,L,Other,Other,SE,Cyber Security,100,70392.26,95561.31684834132,114169.08975527363,109233.90333333334,9
2022-01-01 00:00:00,L,US,US,MI,Cyber Security,0,135445.0,118896.6505591067,107257.02995494506,105624.04384615386,9
2021-01-01 00:00:00,L,US,US,SE,Cyber Security,100,154500.0,147988.38722887507,147947.05552902067,149731.31914893616,9
2021-01-01 00:00:00,L,US,US,SE,Cyber Security,100,133900.0,147988.38722887507,147947.05552902067,149731.31914893616,9
2021-01-01 00:00:00,S,DE,DE,MI,Cyber Security,50,48943.54,78898.14463423402,82603.83886842646,63042.57770310812,9
2020-01-01 00:00:00,L,US,US,EN,Cyber Security,50,98880.0,87803.13156729724,73387.00298412699,74769.76,9
2021-01-01 00:00:00,L,IN,IN,MI,Cyber Security,50,13928.69,32910.98039214779,13697.950020169767,12584.54,9
2021-01-01 00:00:00,L,US,CA,SE,Cyber Security,100,97850.0,140125.3695269713,168295.7460414869,84893.63,9
2021-01-01 00:00:00,L,US,US,EN,Cyber Security,0,109180.0,88507.60873823322,60803.475,63036.0,9
2020-01-01 00:00:00,L,Other,Other,MI,Cyber Security,50,70480.84,61774.714699212054,60225.72408928571,64337.66249999999,9
2020-01-01 00:00:00,L,US,US,EN,Cyber Security,0,87550.0,84506.28785910032,75249.5111111111,91326.66666666667,9
2021-01-01 00:00:00,M,Other,Other,SE,Cyber Security,50,58440.14,96008.83543514472,70146.41937783506,73132.6898823953,9
2021-01-01 00:00:00,L,CA,CA,MI,Cyber Security,100,65724.3,99038.77715841838,71827.39794981081,75308.79333333333,9
2021-01-01 00:00:00,L,US,US,SE,Cyber Security,50,127720.0,148113.5062734848,144104.43771550088,139822.5,9
2020-01-01 00:00:00,M,Other,Other,SE,Cyber Security,50,27810.0,92007.51455601183,69306.15686435567,73132.6898823953,9
2020-01-01 00:00:00,L,US,US,SE,Cyber Security,100,180250.0,143987.06634974218,143672.83922968118,142953.15789473685,9
2021-01-01 00:00:00,L,US,US,SE,Cyber Security,100,185400.0,147988.38722887507,147947.05552902067,149731.31914893616,9
2021-01-01 00:00:00,M,Other,Other,EN,Cyber Security,0,47328.5,36402.93789989315,34103.61300956438,9196.87,9
2021-01-01 00:00:00,M,US,US,MI,Cyber Security,50,103000.0,118525.50550107239,137111.88333333333,139565.0,9
2021-01-01 00:00:00,L,Other,US,EN,Cyber Security,100,24350.23,56120.91866168173,47684.36469196099,46674.45,9
2021-01-01 00:00:00,M,GB,GB,EN,Cyber Security,100,51285.76,53375.56135567618,44919.890098333366,43209.87333333333,9
2021-01-01 00:00:00,S,Other,Other,EN,Cyber Security,0,50969.55,27726.99563575175,84562.07462628504,71945.84333333334,9
2021-01-01 00:00:00,M,US,US,MI,Cyber Security,0,92700.0,115228.66179287547,82787.75605109919,95378.0,9
2021-01-01 00:00:00,L,US,US,EN,Cyber Security,50,61808.24,91804.45244643014,83472.3718723893,83514.60714285714,9
2021-01-01 00:00:00,M,CA,CA,SE,Cyber Security,100,123232.29000000001,129271.57701521815,124320.94114727588,115854.74333333333,9
2021-01-01 00:00:00,L,US,US,EN,Cyber Security,100,103309.0,91679.33340182042,76783.86266690797,78426.57692307692,9
2020-01-01 00:00:00,L,US,US,SE,Cyber Security,0,105060.0,140815.34168615498,125194.47719444444,110210.0,9
2021-01-01 00:00:00,L,US,US,EN,Cyber Security,0,64890.0,88507.60873823322,60803.475,63036.0,9
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,100,100940.0,118077.98691426899,108872.26768739347,109628.39333333331,9
2020-01-01 00:00:00,L,US,US,MI,Cyber Security,100,123600.0,114076.66603513609,113723.1992063492,114690.5,9
2020-01-01 00:00:00,L,US,US,EN,Cyber Security,50,66950.0,87803.13156729724,73387.00298412699,74769.76,9
2021-01-01 00:00:00,M,Other,Other,EN,Cyber Security,0,45048.08,36402.93789989315,34103.61300956438,9196.87,9
2021-01-01 00:00:00,L,US,US,SE,Cyber Security,100,128750.0,147988.38722887507,147947.05552902067,149731.31914893616,9
2021-01-01 00:00:00,L,Other,Other,SE,Cyber Security,50,92700.0,95686.43589295103,85845.72262339892,93970.2475,9
2021-01-01 00:00:00,L,CA,Other,SE,Cyber Security,50,98586.45,120068.65857914285,103751.57376312053,84893.63,9
2021-01-01 00:00:00,S,CA,CA,EN,Cyber Security,100,38612.64,64286.5809240221,54162.593002699534,64375.0,9
2021-01-01 00:00:00,L,CA,CA,EX,Cyber Security,50,139663.88,157575.5086398743,144639.3053213343,216815.0,9
2021-01-01 00:00:00,M,IN,IN,MI,Cyber Security,0,50144.520000000004,29936.536226144555,28971.663631990283,26587.93664646586,9
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,0,135826.1,114906.26225068179,89306.74058775784,89445.715,9
2020-01-01 00:00:00,L,Other,Other,EX,Cyber Security,0,192081.61000000002,116889.48342786136,113626.57656181848,83803.89,9
2021-01-01 00:00:00,L,Other,Other,SE,Cyber Security,100,140688.73,95561.31684834132,114169.08975527363,109233.90333333334,9
2020-01-01 00:00:00,L,US,US,MI,Cyber Security,100,82400.0,114076.66603513609,113723.1992063492,114690.5,9
2021-01-01 00:00:00,L,Other,Other,SE,Cyber Security,50,56650.0,95686.43589295103,85845.72262339892,93970.2475,9
2020-01-01 00:00:00,L,US,US,SE,Cyber Security,0,109180.0,140815.34168615498,125194.47719444444,110210.0,9
2020-01-01 00:00:00,L,IN,IN,EN,Cyber Security,0,10006.45,-785.8377076305915,14613.466855835377,16714.84,9
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,0,103000.0,114906.26225068179,89306.74058775784,89445.715,9
2020-01-01 00:00:00,S,Other,Other,MI,Cyber Security,50,46986.54,53421.17197726434,58602.64931182548,64337.66249999999,9
2021-01-01 00:00:00,L,US,US,SE,Cyber Security,100,130810.0,147988.38722887507,147947.05552902067,149731.31914893616,9
2020-01-01 00:00:00,M,US,US,SE,Cyber Security,100,123600.0,144309.46589193586,140434.03955750228,133897.94,9
2020-01-01 00:00:00,L,US,US,SE,Cyber Security,50,175100.0,144112.1853943519,142616.47904040405,142912.5,9
2020-01-01 00:00:00,S,US,US,SE,Cyber Security,100,185400.0,135633.52362779446,177117.82962099434,171666.66666666666,9
2020-01-01 00:00:00,M,Other,Other,SE,Cyber Security,100,52860.630000000005,91882.39551140211,58275.92019144298,42469.61478459138,9
2020-01-01 00:00:00,L,US,US,MI,Cyber Security,50,133900.0,114201.78507974581,118453.42990342989,118907.77777777778,9
2020-01-01 00:00:00,L,Other,Other,MI,Cyber Security,0,109760.92,58477.87099101514,60634.58761666667,48722.090000000004,9
2020-01-01 00:00:00,L,Other,Other,MI,Cyber Security,0,35240.42,58477.87099101514,60634.58761666667,48722.090000000004,9
2021-01-01 00:00:00,M,CA,CA,SE,Cyber Security,100,93245.90000000001,129271.57701521815,124320.94114727588,115854.74333333333,9
2020-01-01 00:00:00,L,IN,IN,EN,Cyber Security,0,4447.54,-785.8377076305915,14613.466855835377,16714.84,9
2021-01-01 00:00:00,S,Other,Other,EX,Cyber Security,100,91972.82,115708.98624863374,77015.0958817897,94275.90000000001,9
2021-01-01 00:00:00,S,GB,GB,MI,Cyber Security,100,53835.01,71098.27260398332,49922.98172656506,43209.87333333333,9
2021-01-01 00:00:00,L,GB,GB,EX,Cyber Security,100,201175.48,137863.42776277722,120630.03181786272,15858.91,9
2020-01-01 00:00:00,L,GB,GB,EN,Cyber Security,100,46238.76,49051.8409343496,46841.83771771529,35134.33,9
2020-01-01 00:00:00,L,Other,Other,SE,Cyber Security,100,56368.810000000005,91559.99596920842,57036.06726182004,56460.994999999995,9
2020-01-01 00:00:00,L,Other,Other,MI,Cyber Security,100,61083.12,61649.59565460234,58053.47113333334,68144.285,9
2020-01-01 00:00:00,L,Other,Other,SE,Cyber Security,50,35181.71,91685.11501381814,63975.32434724503,59302.00023640946,9
2020-01-01 00:00:00,M,Other,Other,SE,Cyber Security,0,84577.42,88710.67084781491,84566.77032833581,42469.61478459138,9
2020-01-01 00:00:00,S,Other,Other,MI,Cyber Security,50,92700.0,53421.17197726434,58602.64931182548,64337.66249999999,9
2021-01-01 00:00:00,L,Other,Other,SE,Cyber Security,100,85917.45,95561.31684834132,114169.08975527363,109233.90333333334,9
2021-01-01 00:00:00,L,US,US,MI,Cyber Security,100,118450.0,118077.98691426899,108872.26768739347,109628.39333333331,9
2021-01-01 00:00:00,L,US,US,SE,Cyber Security,100,177160.0,147988.38722887507,147947.05552902067,149731.31914893616,9
2020-01-01 00:00:00,S,DE,DE,EN,Cyber Security,50,65781.98,48498.17024265256,53694.419318072716,39876.615854434174,9
2020-01-01 00:00:00,L,US,US,SE,Cyber Security,0,144200.0,140815.34168615498,125194.47719444444,110210.0,9
